gps(global_position_int),454055,473977316,85455864,497600,(VELOCITY),-148,-28,226,
gps(global_position_int),534129,473977478,85455596,488022,(VELOCITY),80,-286,-1,
gps(global_position_int),534151,473977478,85455598,488028,(VELOCITY),80,-284,-1,
imu(highres_imu),534454075,0.064922,-0.041782,-9.771520,
gps(global_position_int),534454,473977481,85455608,488103,(VELOCITY),82,-276,-4,
imu(highres_imu),534475076,-0.060355,0.038677,-9.824986,
gps(global_position_int),534475,473977481,85455605,488106,(VELOCITY),83,-277,-4,
imu(highres_imu),534493113,-0.028870,0.032737,-9.822690,
gps(global_position_int),534493,473977481,85455606,488111,(VELOCITY),83,-276,-5,
imu(highres_imu),534511995,0.031840,0.065183,-9.828523,
gps(global_position_int),534519,473977482,85455607,488117,(VELOCITY),83,-276,-5,
imu(highres_imu),534534996,-0.031723,-0.059070,-9.877128,
gps(global_position_int),534535,473977481,85455610,488122,(VELOCITY),83,-274,-5,
imu(highres_imu),534553984,-0.007270,0.044529,-9.798656,
gps(global_position_int),534554,473977482,85455608,488125,(VELOCITY),84,-275,-5,
imu(highres_imu),534574979,0.025760,0.063601,-9.748551,
gps(global_position_int),534575,473977482,85455610,488131,(VELOCITY),84,-274,-5,
imu(highres_imu),534594009,-0.018548,-0.011846,-9.840672,
gps(global_position_int),534597,473977482,85455610,488136,(VELOCITY),84,-273,-5,
imu(highres_imu),534615093,-0.082998,0.069920,-9.675300,
gps(global_position_int),534615,473977483,85455609,488139,(VELOCITY),84,-273,-5,
imu(highres_imu),534634113,-0.035378,-0.021404,-9.753853,
gps(global_position_int),534634,473977483,85455610,488145,(VELOCITY),84,-272,-6,
gps(global_position_int),534915,473977485,85455620,488213,(VELOCITY),86,-265,-8,
imu(highres_imu),534934999,0.035105,0.015365,-9.950783,
gps(global_position_int),534938,473977485,85455620,488219,(VELOCITY),87,-264,-9,
imu(highres_imu),534954980,0.076848,0.010114,-9.775783,
gps(global_position_int),534958,473977486,85455618,488222,(VELOCITY),87,-265,-9,
imu(highres_imu),534974978,0.043200,-0.052138,-9.799033,
gps(global_position_int),534982,473977486,85455619,488228,(VELOCITY),87,-264,-9,
imu(highres_imu),534998007,0.006401,-0.023287,-9.854755,
gps(global_position_int),534998,473977485,85455622,488233,(VELOCITY),87,-263,-9,
imu(highres_imu),535019015,0.032578,0.012595,-9.822231,
gps(global_position_int),535019,473977486,85455620,488237,(VELOCITY),88,-263,-9,
imu(highres_imu),535037988,-0.019759,0.041089,-9.765272,
gps(global_position_int),535038,473977486,85455621,488242,(VELOCITY),88,-262,-10,
imu(highres_imu),535057996,0.017434,-0.005661,-9.814507,
gps(global_position_int),535058,473977486,85455623,488247,(VELOCITY),88,-261,-10,
imu(highres_imu),535079092,0.063043,0.022538,-9.841944,
gps(global_position_int),535079,473977487,85455621,488251,(VELOCITY),88,-262,-10,
imu(highres_imu),535097998,0.036463,0.011011,-9.738961,
gps(global_position_int),535098,473977486,85455623,488257,(VELOCITY),88,-261,-10,
imu(highres_imu),535117632,-0.001089,-0.036732,-9.789505,
gps(global_position_int),535118,473977486,85455625,488262,(VELOCITY),88,-260,-10,
imu(highres_imu),535138049,-0.033484,-0.024515,-9.728720,
gps(global_position_int),535383,473977489,85455627,488320,(VELOCITY),91,-255,-12,
imu(highres_imu),535398007,0.083657,0.073823,-9.799106,
gps(global_position_int),535403,473977489,85455630,488325,(VELOCITY),90,-254,-13,
imu(highres_imu),535418979,0.089490,0.053035,-9.838425,
gps(global_position_int),535422,473977490,85455627,488329,(VELOCITY),91,-254,-13,
imu(highres_imu),535438017,-0.012745,0.033248,-9.844373,
gps(global_position_int),535442,473977490,85455629,488334,(VELOCITY),91,-253,-13,
imu(highres_imu),535462979,0.004829,-0.034224,-9.800982,
gps(global_position_int),535463,473977489,85455632,488338,(VELOCITY),91,-252,-13,
imu(highres_imu),535481766,0.017097,-0.067067,-9.787976,
gps(global_position_int),535482,473977490,85455629,488342,(VELOCITY),91,-253,-13,
imu(highres_imu),535497998,-0.032457,-0.019760,-9.785346,
gps(global_position_int),535498,473977490,85455633,488346,(VELOCITY),91,-251,-14,
imu(highres_imu),535519092,-0.040891,-0.059317,-9.810324,
gps(global_position_int),535522,473977490,85455634,488351,(VELOCITY),91,-250,-14,
imu(highres_imu),535543009,-0.028069,0.036597,-9.845495,
gps(global_position_int),535543,473977490,85455632,488355,(VELOCITY),91,-250,-14,
imu(highres_imu),535822018,-0.021729,0.041572,-9.775439,
gps(global_position_int),535826,473977491,85455645,488413,(VELOCITY),92,-241,-16,
imu(highres_imu),535842996,-0.003849,0.090227,-9.768066,
gps(global_position_int),535846,473977491,85455647,488417,(VELOCITY),92,-240,-16,
imu(highres_imu),535863042,-0.037448,-0.060812,-9.830339,
gps(global_position_int),535867,473977492,85455645,488421,(VELOCITY),93,-240,-16,
imu(highres_imu),535882979,0.026738,-0.024082,-9.753552,
gps(global_position_int),535886,473977491,85455647,488424,(VELOCITY),93,-239,-17,
imu(highres_imu),535905997,0.053843,-0.048876,-9.812409,
gps(global_position_int),535906,473977491,85455649,488428,(VELOCITY),93,-238,-17,
imu(highres_imu),535925977,-0.024205,-0.024896,-9.800261,
gps(global_position_int),535926,473977492,85455647,488432,(VELOCITY),93,-238,-17,
imu(highres_imu),535942979,-0.039452,0.033210,-9.774235,
gps(global_position_int),535947,473977492,85455649,488436,(VELOCITY),93,-238,-17,
imu(highres_imu),535966979,-0.067654,-0.016558,-9.768678,
gps(global_position_int),535967,473977491,85455652,488439,(VELOCITY),93,-236,-17,
imu(highres_imu),535985967,0.015295,0.104796,-9.718947,
